TargetID	ProbeID	590.AVG_Signal	590.Detection Pval	592.AVG_Signal	592.Detection Pval	593.AVG_Signal	593.Detection Pval	594.AVG_Signal	594.Detection Pval	595.AVG_Signal	595.Detection Pval	596.AVG_Signal	596.Detection Pval	597.AVG_Signal	597.Detection Pval	598.AVG_Signal	598.Detection Pval	599.AVG_Signal	599.Detection Pval	600.AVG_Signal	600.Detection Pval	601.AVG_Signal	601.Detection Pval	603.AVG_Signal	603.Detection Pval	607.AVG_Signal	607.Detection Pval	608.AVG_Signal	608.Detection Pval	609.AVG_Signal	609.Detection Pval	612.AVG_Signal	612.Detection Pval	613.AVG_Signal	613.Detection Pval	614.AVG_Signal	614.Detection Pval	615.AVG_Signal	615.Detection Pval	616.AVG_Signal	616.Detection Pval	617.AVG_Signal	617.Detection Pval	618.AVG_Signal	618.Detection Pval	619.AVG_Signal	619.Detection Pval	623.AVG_Signal	623.Detection Pval	626.AVG_Signal	626.Detection Pval	627.AVG_Signal	627.Detection Pval	628.AVG_Signal	628.Detection Pval	629.AVG_Signal	629.Detection Pval	630.AVG_Signal	630.Detection Pval	631.AVG_Signal	631.Detection Pval	632.AVG_Signal	632.Detection Pval	634.AVG_Signal	634.Detection Pval	635.AVG_Signal	635.Detection Pval	636.AVG_Signal	636.Detection Pval	637.AVG_Signal	637.Detection Pval	638.AVG_Signal	638.Detection Pval	639.AVG_Signal	639.Detection Pval	640.AVG_Signal	640.Detection Pval	641.AVG_Signal	641.Detection Pval	642.AVG_Signal	642.Detection Pval	643.AVG_Signal	643.Detection Pval	645.AVG_Signal	645.Detection Pval	646.AVG_Signal	646.Detection Pval	647.AVG_Signal	647.Detection Pval	648.AVG_Signal	648.Detection Pval	649.AVG_Signal	649.Detection Pval	650.AVG_Signal	650.Detection Pval	651.AVG_Signal	651.Detection Pval
LOW_STRINGENCY_HYB	240255	9579.163	0.00	10667.45	0.00	8894.039	0.00	7909.017	0.00	7375.771	0.00	6308.058	0.00	7224.603	0.00	9502.085	0.00	9099.979	0.00	8493.187	0.00	12345.02	0.00	11646.26	0.00	15209.16	0.00	14492.8	0.00	10741.65	0.00	14732.67	0.00	7793.567	0.00	13126.83	0.00	13165.13	0.00	12784.94	0.00	15282.37	0.00	13582.56	0.00	15336.34	0.00	16764.98	0.00	14744.38	0.00	14795.93	0.00	14450.48	0.00	11934.21	0.00	13992.51	0.00	13425.85	0.00	15047.28	0.00	12802.8	0.00	15481.5	0.00	12880.94	0.00	17533.37	0.00	17098.73	0.00	17029.51	0.00	17281.96	0.00	13896.48	0.00	13464.87	0.00	10404.38	0.00	11439.66	0.00	13741.81	0.00	10027.08	0.00	14895.34	0.00	15298.68	0.00	15734.81	0.00	18442.27	0.00
LOW_STRINGENCY_HYB	1110170	28783.12	0.00	35094.29	0.00	38160.23	0.00	28240.75	0.00	36481.13	0.00	27211.99	0.00	28304.01	0.00	38279.06	0.00	36666.78	0.00	38941.97	0.00	37897.66	0.00	38868.86	0.00	35640.12	0.00	35654.86	0.00	26788.79	0.00	35054.75	0.00	26584.2	0.00	35850.08	0.00	34588.49	0.00	35829.68	0.00	34465.88	0.00	30723.73	0.00	31486.82	0.00	31964.15	0.00	35037.68	0.00	38755.73	0.00	42706.14	0.00	30700.25	0.00	37976.62	0.00	35943.46	0.00	36454.11	0.00	33957.02	0.00	34981.05	0.00	29949.41	0.00	42951.96	0.00	39651.94	0.00	38187.29	0.00	38094.62	0.00	36400.32	0.00	36023.54	0.00	34024.65	0.00	31771.34	0.00	35540.65	0.00	28721.52	0.00	35771.8	0.00	33732.63	0.00	36875.38	0.00	30749.98	0.00
LOW_STRINGENCY_HYB	2120427	157.6784	0.001298701	178.916	0.00	166.1483	0.02987013	145.3961	0.02467532	206.7406	0.003896104	130.3592	0.01428571	143.0999	0.01428571	188.1427	0.01038961	170.7251	0.02337662	176.775	0.04155844	193.1546	0.006493506	222.2686	0.00	278.3005	0.00	275.0554	0.00	181.549	0.001298701	214.8539	0.003896104	185.1352	0.00	228.7459	0.007792208	231.6943	0.001298701	213.5779	0.01298701	274.5905	0.00	194.0167	0.005194805	199.4779	0.01168831	275.3781	0.00	263.6475	0.00	255.2602	0.00	243.9987	0.001298701	218.5891	0.00	234.5554	0.002597403	232.5226	0.003896104	272.9685	0.00	226.5313	0.003896104	229.0018	0.002597403	217.1103	0.00	268.4414	0.00	260.0013	0.00	287.9348	0.01038961	299.981	0.00	289.7915	0.005194805	270.5923	0.01168831	233.8231	0.04805195	249.6326	0.01428571	286.5927	0.04805195	252.4698	0.006493506	281.0788	0.07792208	282.1406	0.03116883	330.3008	0.002597403	349.6816	0.00
LOW_STRINGENCY_HYB	2510500	5924.518	0.00	6822.483	0.00	5900.937	0.00	5172.388	0.00	6540.314	0.00	4269.038	0.00	4872.73	0.00	7021.202	0.00	6658.712	0.00	6430.765	0.00	7103.6	0.00	6212.877	0.00	6883.242	0.00	7063.828	0.00	5401.938	0.00	6875.614	0.00	4746.289	0.00	7171.636	0.00	6539.991	0.00	6748.193	0.00	6672.627	0.00	5782.756	0.00	6145.045	0.00	6363.005	0.00	7152.696	0.00	7142.074	0.00	7090.268	0.00	6136.422	0.00	7992.33	0.00	7393.395	0.00	7269.448	0.00	7149.416	0.00	7093.078	0.00	6196.544	0.00	7766.731	0.00	7038.965	0.00	6953.793	0.00	7455.4	0.00	7187.97	0.00	7262.968	0.00	6590.733	0.00	6038.549	0.00	6797.897	0.00	5509.635	0.00	7024.726	0.00	7238.786	0.00	7392.261	0.00	7449.788	0.00
LOW_STRINGENCY_HYB	2900397	7426.132	0.00	7743.051	0.00	6117.591	0.00	6157.313	0.00	6500.36	0.00	5785.574	0.00	4420.224	0.00	7797.763	0.00	6239.913	0.00	7051.963	0.00	7527.342	0.00	7771.115	0.00	12724.28	0.00	12780.83	0.00	10428.2	0.00	8734.501	0.00	9041.355	0.00	10699.79	0.00	12055.27	0.00	9656.229	0.00	12630.05	0.00	9448.602	0.00	12279.63	0.00	11634.63	0.00	12931.16	0.00	11800.88	0.00	11329.38	0.00	8877.313	0.00	9244.229	0.00	10018.13	0.00	10375.22	0.00	10239.2	0.00	11006.79	0.00	10592.27	0.00	13644.75	0.00	12519.04	0.00	13519.37	0.00	10285.24	0.00	9804.423	0.00	10866.26	0.00	7906.276	0.00	8783.341	0.00	9717.025	0.00	8132.911	0.00	9334.483	0.00	11865.66	0.00	9289.199	0.00	12666.02	0.00
LOW_STRINGENCY_HYB	3180440	366.0947	0.00	503.6175	0.00	418.6661	0.00	308.8687	0.00	428.6003	0.00	296.1647	0.00	306.0349	0.00	415.2676	0.00	418.8249	0.00	458.9228	0.00	559.1177	0.00	457.5728	0.00	822.7772	0.00	679.0966	0.00	511.8817	0.00	709.1826	0.00	446.3112	0.00	651.3494	0.00	643.9924	0.00	638.7766	0.00	684.937	0.00	702.8959	0.00	824.565	0.00	750.6025	0.00	708.8704	0.00	749.9538	0.00	657.0621	0.00	574.1913	0.00	686.4886	0.00	730.2687	0.00	717.5742	0.00	652.5383	0.00	750.2921	0.00	587.7745	0.00	861.9603	0.00	844.993	0.00	929.191	0.00	815.3401	0.00	707.5961	0.00	699.0261	0.00	561.4625	0.00	664.1616	0.00	737.3145	0.00	658.7056	0.00	776.6105	0.00	790.2591	0.00	797.8952	0.00	909.8099	0.00
LOW_STRINGENCY_HYB	4010327	22348.46	0.00	27382.25	0.00	25145.9	0.00	21973.45	0.00	26844.96	0.00	19151.49	0.00	20802.02	0.00	30998.47	0.00	27075.8	0.00	29548.9	0.00	27627.97	0.00	28789.9	0.00	27506.35	0.00	28901.37	0.00	23842.2	0.00	28532.4	0.00	19570.38	0.00	27123.18	0.00	26349.09	0.00	28821.78	0.00	27106.5	0.00	23376.42	0.00	23569.87	0.00	23675.08	0.00	26724.84	0.00	26732.3	0.00	27371.5	0.00	25651.74	0.00	29223.38	0.00	27290.27	0.00	28205.34	0.00	30177.76	0.00	27458.93	0.00	23250.62	0.00	32930.24	0.00	30387.62	0.00	31016.25	0.00	28230.45	0.00	28229.77	0.00	26934.69	0.00	25032.14	0.00	24086.4	0.00	28919.53	0.00	20633.11	0.00	27229.49	0.00	26334.18	0.00	30825.32	0.00	26242.21	0.00
LOW_STRINGENCY_HYB	4610291	4786.824	0.00	5534.802	0.00	5261.478	0.00	4471.079	0.00	5585.887	0.00	3392.769	0.00	3845.442	0.00	5955.649	0.00	5581.49	0.00	5573.81	0.00	6350.836	0.00	5539.632	0.00	5951.383	0.00	5729.11	0.00	4707.271	0.00	5611.573	0.00	4130.557	0.00	6364.662	0.00	5673.339	0.00	5916.954	0.00	5813.675	0.00	5204.91	0.00	5240.215	0.00	5457.231	0.00	6121.748	0.00	6075.037	0.00	5956.335	0.00	5680.378	0.00	6406.377	0.00	6558.04	0.00	6360.433	0.00	5692.293	0.00	6157.609	0.00	4918.452	0.00	6674.933	0.00	6243.211	0.00	5863.529	0.00	6327.296	0.00	5673.338	0.00	5934.03	0.00	5291.406	0.00	4908.417	0.00	5827.012	0.00	4628.718	0.00	6268.523	0.00	5712.817	0.00	6241.362	0.00	6073.669	0.00
NEGATIVE	10477	103.517	0.6610389	127.8297	0.4818182	117.0208	0.8233766	130.6511	0.2207792	132.9915	0.738961	95.60869	0.6454545	91.49525	0.8636364	143.8052	0.587013	150.0848	0.1909091	131.3262	0.7454545	137.9543	0.6714286	154.049	0.187013	183.2249	0.1844156	140.4273	0.8038961	114.6468	0.7194805	155.4483	0.5974026	108.3075	0.7155844	164.685	0.6272727	146.121	0.7207792	169.1065	0.4363636	155.7225	0.6467533	132.6144	0.6272727	151.404	0.4311688	154.5325	0.4948052	153.7175	0.6311688	164.8922	0.5753247	179.3098	0.3974026	123.2079	0.7935065	161.081	0.7038961	180.4563	0.2935065	154.6347	0.7116883	166.8909	0.5233766	143.8505	0.7844156	132.1496	0.6584415	169.6861	0.6935065	191.3815	0.1844156	213.5769	0.6311688	223.0368	0.4493507	237.5493	0.2142857	194.6014	0.7285714	206.8754	0.2844156	189.4859	0.5987013	247.5577	0.4090909	197.6293	0.3896104	251.2484	0.3623376	221.7636	0.5883117	241.6676	0.4194805	237.5573	0.5038961
NEGATIVE	10575	121.1003	0.2233766	126.3103	0.5155844	159.2965	0.08181818	126.9164	0.3038961	162.8126	0.161039	108.4463	0.2571429	122.7554	0.1285714	166.9836	0.1233766	150.6795	0.1831169	149.559	0.3948052	159.9646	0.2155844	149.5048	0.2818182	171.1765	0.3727273	180.5802	0.2532468	153.5813	0.07142857	158.7245	0.5571429	147.6662	0.05714286	189.5505	0.1987013	200.3696	0.04285714	177.5623	0.2688312	206.2437	0.02727273	150.5929	0.2662338	175.9512	0.07402597	165.6368	0.2649351	157.4987	0.5402597	188.9248	0.1441558	190.382	0.2142857	149.7145	0.4155844	182.4186	0.4090909	179.8761	0.2987013	196.7428	0.08831169	194.5043	0.07792208	181.5296	0.2805195	160.4384	0.1480519	203.7668	0.1558442	183.7824	0.3077922	238.2813	0.2675325	245.5329	0.161039	252.9151	0.07922078	228.8406	0.3116883	212.5026	0.2311688	221.7372	0.1402597	262.9066	0.225974	185.5158	0.5519481	264.5986	0.1974026	222.4118	0.5831169	255.6638	0.2272727	252.7937	0.3363636
NEGATIVE	10689	112.8804	0.4415585	130.012	0.4285714	125.8204	0.7051948	119.3974	0.4597403	145.2509	0.5155844	106.5244	0.3155844	108.0573	0.4831169	198.1888	0.003896104	133.2657	0.548052	154.4196	0.2766234	160.662	0.2025974	149.959	0.2662338	170.2701	0.3857143	167.3378	0.4818182	120.5378	0.6311688	190.6804	0.07012987	113.29	0.651948	176.0594	0.4376623	170.8937	0.3792208	161.4552	0.5506493	164.6823	0.5155844	154.4261	0.2194805	155.902	0.3233766	165.8662	0.2597403	167.9517	0.3272727	186.2594	0.1896104	178.6443	0.4116883	165.6533	0.1428571	190.9151	0.2649351	163.8784	0.6051948	186.5725	0.2077922	156.9706	0.6649351	180.083	0.2935065	134.2231	0.6220779	186.0317	0.4285714	182.7442	0.3246753	220.8095	0.5337662	222.2322	0.4636364	243.1218	0.151948	266.9301	0.01818182	200.579	0.387013	228.6409	0.08181818	260.3678	0.2649351	236.4944	0.04025974	270.1757	0.1441558	236.6396	0.4207792	247.4056	0.3467532	235.1976	0.5324675
NEGATIVE	20373	85.50228	0.9818182	109.1623	0.7818182	106.0935	0.9649351	103.6965	0.7896104	123.5465	0.8623376	92.18901	0.738961	95.8546	0.774026	135.8627	0.7337663	127.4048	0.6636364	113.5578	0.9753247	121.6826	0.8948052	128.3548	0.7181818	142.5294	0.7493507	137.2043	0.8324676	100.6814	0.9194805	128.6113	0.9103896	102.4523	0.7935065	131.6521	0.9441559	144.4631	0.7363636	133.9498	0.8623376	131.1936	0.8909091	115.9239	0.8064935	122.3836	0.8506494	127.904	0.8415585	139.4257	0.761039	135.5388	0.864935	130.5157	0.9662338	103.2495	0.9974026	142.1166	0.8857143	132.0734	0.9272727	124.4786	0.9792208	132.4768	0.8883117	137.0233	0.8532467	103.297	0.9701298	149.1791	0.8285714	136.8903	0.8584415	180.7714	0.887013	190.1431	0.787013	181.914	0.8168831	163.2501	0.9675325	165.5728	0.7922078	168.8713	0.7753247	182.5421	0.9194805	170.3852	0.7116883	197.292	0.825974	185.2325	0.8415585	190.0117	0.8363636	202.2431	0.7818182
NEGATIVE	50189	93.63169	0.8441558	106.0449	0.8389611	109.9804	0.925974	100.0482	0.8350649	148.2534	0.4415585	100.6061	0.5077922	101.5937	0.6532468	134.6868	0.7532467	127.5689	0.6571429	124.6057	0.8441558	129.8663	0.7961039	127.6073	0.7363636	129.1382	0.8974026	131.7058	0.8961039	111.1317	0.7662337	134.0261	0.8545455	98.04939	0.8415585	145.6111	0.8	138.9818	0.7818182	156.7338	0.6103896	148.1196	0.7298701	118.2919	0.7779221	146.1407	0.5506493	138.1087	0.7402598	137.1221	0.7844156	133.5274	0.8909091	153.6811	0.7584416	121.6114	0.8155844	158.1789	0.7311688	153.8421	0.7012987	146.9207	0.7623377	146.6299	0.7519481	143.848	0.7857143	126.7025	0.7077922	167.6395	0.7181818	148.4451	0.7584416	192.8778	0.7818182	190.5995	0.7779221	166.3156	0.9428571	185.6525	0.7987013	154.9091	0.8792208	183.3908	0.6545454	181.6892	0.925974	149.2454	0.8844156	227.33	0.6402597	184.155	0.8506494	169.677	0.974026	199.6703	0.7883117
NEGATIVE	50376	110.0487	0.5272727	150.072	0.04805195	135.1487	0.4909091	128.02	0.2623377	146.8943	0.474026	103.4086	0.4181818	97.43699	0.7402598	149.6824	0.4662338	128.8616	0.6415585	141.0318	0.5727273	163.5839	0.1493506	137.266	0.5857143	159.5415	0.5896104	172.0091	0.4038961	121.3402	0.6155844	179.9051	0.1688312	116.9765	0.5896104	195.8614	0.125974	155.6819	0.6233766	156.7038	0.6116883	180.4521	0.2454545	162.9278	0.09220779	146.8307	0.5350649	179.9435	0.08051948	158.6602	0.5116883	170.7586	0.4701299	179.2417	0.4025974	144.4727	0.5155844	189.4842	0.2831169	189.6618	0.1506494	168.026	0.5545455	150.7687	0.7155844	168.8887	0.512987	127.9696	0.7	175.9411	0.6090909	167.184	0.5883117	238.6077	0.261039	216.3095	0.5571429	228.7491	0.3363636	212.8294	0.5558441	202.8318	0.3519481	213.6087	0.2493507	233.3712	0.5766234	170.722	0.7064935	263.1141	0.2155844	224.0143	0.5597402	234.9049	0.5090909	241.2088	0.4675325
NEGATIVE	50524	90.31652	0.9077922	103.7847	0.8883117	107.668	0.9441559	95.80374	0.9038961	112.4793	0.9753247	97.11925	0.6012987	90.75568	0.8818182	124.1619	0.8779221	102.6317	0.9883117	109.2089	0.9935065	131.1974	0.7714286	113.0377	0.9285714	116.9368	0.9961039	124.7554	0.9558442	105.5026	0.8415585	128.0392	0.9181818	86.92461	0.9844156	131.6295	0.9454545	115.8884	0.9922078	123.7892	0.9623377	129.4136	0.9168831	105.3677	0.9493507	113.5062	0.9428571	121.2169	0.9142857	116.8554	0.9805195	129.2384	0.9350649	129.6259	0.9766234	115.5674	0.8909091	149.5719	0.8051948	127.2882	0.9584416	125.8435	0.9714286	126.1624	0.9480519	131.7146	0.9155844	112.8794	0.874026	144.834	0.8844156	123.8839	0.987013	170.9331	0.9545454	172.4025	0.9415584	170.2039	0.9155844	156.0397	0.9909091	142.3853	0.9714286	146.7456	0.9480519	175.7665	0.9675325	156.2281	0.8246753	187.3881	0.9064935	147.958	0.9987013	173.0062	0.9662338	170.3542	0.9792208
NEGATIVE	50564	134.445	0.03246753	149.1353	0.05584415	150.0599	0.1753247	109.9617	0.6909091	160.9812	0.1935065	104.1168	0.3974026	123.5391	0.1116883	160.4358	0.2233766	165.0329	0.03896104	167.9927	0.08051948	170.1942	0.07662338	147.7459	0.3207792	185.2155	0.1662338	196.5091	0.09220779	147.4482	0.1467533	164.0457	0.4675325	153.3706	0.03246753	174.1838	0.4844156	226.3463	0.002597403	212.426	0.01558442	184.3626	0.1935065	151.1046	0.2597403	153.1516	0.3922078	150.3657	0.5623376	161.6827	0.448052	192.4897	0.1142857	180.3623	0.387013	164.4067	0.1597403	195.9244	0.1675325	194.3873	0.0987013	200.1814	0.06623377	184.0772	0.1987013	193.9033	0.1077922	135.3277	0.6012987	204.7507	0.138961	205.8102	0.06493507	292.3062	0.007792208	240.3258	0.212987	290.4619	0.005194805	223.4098	0.3935065	226.0489	0.1	221.7278	0.1415584	262.0034	0.2350649	221.6669	0.1324675	311.8188	0.01298701	248.7729	0.2636364	261.2421	0.1792208	265.0893	0.2155844
NEGATIVE	60056	102.5512	0.6844156	135.5465	0.2662338	140.0819	0.3792208	143.6015	0.03896104	142.7892	0.5701299	97.87152	0.587013	110.831	0.3974026	124.819	0.8701299	139.8014	0.4090909	142.5704	0.5454546	148.2339	0.4701299	143.8461	0.4168831	167.6827	0.4233766	158.1311	0.6402597	125.0032	0.548052	178.9107	0.1818182	125.8225	0.3662338	175.5662	0.4532467	182.8051	0.1857143	166.6577	0.4610389	149.8033	0.7103896	149.3864	0.287013	138.3986	0.6649351	153.0485	0.5168831	152.0354	0.6493506	178.9722	0.2974026	174.9689	0.4857143	137.2319	0.6545454	186.8852	0.3246753	207.8078	0.02987013	173.7982	0.425974	168.5009	0.4961039	159.4914	0.6376624	138.6762	0.5285714	190.3735	0.3519481	163.9602	0.638961	207.7532	0.6857143	214.695	0.574026	205.1654	0.6402597	266.107	0.02207792	206.3984	0.2896104	208.9103	0.3077922	248.1492	0.4038961	181.2802	0.6	247.5787	0.412987	211.6749	0.6831169	246.6018	0.3597403	267.6591	0.1818182
NEGATIVE	60133	108.6676	0.5636364	118.9566	0.6558442	139.2799	0.4038961	138.9959	0.07532468	144.7168	0.5337662	115.8712	0.1103896	118.6591	0.2	147.5803	0.5103896	146.1741	0.2727273	144.2992	0.5103896	155.6857	0.3038961	146.5661	0.3454545	168.9546	0.4	164.4791	0.5415584	141.7776	0.2402597	158.2737	0.5636364	113.4848	0.648052	165.8961	0.6103896	166.7676	0.4571429	149.7259	0.7064935	148.1262	0.7285714	136.387	0.5636364	149.9833	0.4623377	164.1888	0.2948052	151.045	0.6649351	170.9758	0.4649351	168.6795	0.5883117	136.1669	0.6688312	211.5148	0.04805195	138.8954	0.8545455	170.3089	0.5103896	165.0874	0.5662338	180.7257	0.2857143	177.963	0.02337662	180.2801	0.5402597	157.9999	0.6987013	224.8732	0.4727273	241.3542	0.2038961	214.1362	0.5545455	197.8806	0.6974026	170.565	0.7506493	187.8745	0.6194805	258.2914	0.2883117	198.7396	0.3753247	269.9124	0.1454545	207.4298	0.7077922	234.8871	0.5103896	231.2681	0.5818182
NEGATIVE	60709	123.607	0.1584416	125.7448	0.5324675	140.578	0.3597403	135.9168	0.1142857	143.8477	0.5532467	88.14058	0.8181818	107.6821	0.4961039	151.5726	0.425974	136.5881	0.4766234	133.1582	0.7233766	136.2106	0.7064935	126.7352	0.7441558	166.261	0.4545455	178.9159	0.2792208	133.6998	0.4012987	153.4921	0.6272727	123.6888	0.4285714	182.279	0.3155844	151.3811	0.6805195	160.7044	0.5636364	168.4536	0.4506494	160.5307	0.1207792	125.9373	0.7974026	173.3778	0.1480519	154.7702	0.6090909	151.5589	0.7246753	172.1972	0.5337662	133.5051	0.7077922	205.5028	0.08441558	175.3379	0.3948052	172.181	0.4623377	151.9818	0.7038961	169.2392	0.5064935	144.524	0.4298701	179.5712	0.5506493	146.2366	0.7727273	219.4375	0.5545455	229.3529	0.3532467	198.2265	0.7038961	202.7115	0.6649351	202.8312	0.3532467	200.373	0.4311688	268.5631	0.1714286	186.9003	0.5363637	239.6677	0.5220779	218.5273	0.6272727	246.9116	0.3558442	256.2855	0.3103896
NEGATIVE	60750	120.6536	0.2363636	124.9184	0.5493507	215.9955	0.001298701	149.4979	0.01948052	250.7184	0.001298701	150.3048	0.002597403	149.5825	0.006493506	201.171	0.002597403	170.7052	0.02467532	200.1112	0.002597403	193.3497	0.005194805	218.606	0.001298701	192.7962	0.08571429	192.9518	0.1103896	166.793	0.01038961	188.1911	0.08441558	174.8716	0.002597403	212.2951	0.03116883	200.6097	0.04155844	244.1993	0.001298701	217.9766	0.01168831	251.8474	0.001298701	243.6661	0.001298701	194.6853	0.02207792	217.8296	0.001298701	217.4745	0.009090909	271.2459	0.001298701	191.1114	0.009090909	256.3754	0.001298701	238.5997	0.002597403	264.1137	0.001298701	202.1504	0.03766234	204.252	0.03636364	191.6248	0.002597403	229.811	0.01818182	245.9578	0.002597403	335.0337	0.001298701	298.2521	0.001298701	255.5034	0.06493507	287.5249	0.006493506	237.8302	0.03896104	284.2031	0.001298701	316.6902	0.003896104	250.6953	0.01038961	328.3109	0.005194805	369.1391	0.001298701	302.4633	0.01298701	288.9179	0.04935065
NEGATIVE	70204	123.3363	0.1662338	114.0424	0.7168831	157.2923	0.0961039	128.9326	0.2493507	135.1756	0.712987	85.98558	0.864935	108.8389	0.4610389	156.9475	0.312987	130.966	0.5935065	124.8407	0.8389611	136.3058	0.7051948	142.1217	0.4532467	160.3389	0.5766234	167.7089	0.474026	128.3401	0.4974026	168.8607	0.3571429	117.2693	0.5805195	172.1333	0.5181818	166.3488	0.4623377	168.0873	0.448052	146.0663	0.7428572	152.1631	0.2493507	144.3459	0.5792208	136.5883	0.761039	155.2222	0.5948052	163.3768	0.6025974	167.143	0.6064935	118.1346	0.8571429	186.0804	0.3428572	172.5468	0.4597403	162.3949	0.6324675	167.1708	0.5142857	161.0949	0.6155844	143.0847	0.4558442	200.6627	0.1961039	173.629	0.4792208	271.6658	0.03896104	254.8125	0.0961039	234.1144	0.2532468	215.709	0.5038961	210.6902	0.2506494	179.0119	0.6896104	234.4727	0.5636364	155.6071	0.8298701	254.827	0.3155844	243.4654	0.3233766	260.0858	0.1896104	227.0608	0.625974
NEGATIVE	70561	111.1652	0.4974026	139.247	0.1922078	159.6951	0.07792208	112.1319	0.6428571	146.5107	0.4831169	126.0831	0.03116883	137.7185	0.01818182	159.7982	0.2376623	150.4	0.1883117	158.5943	0.2025974	165.6981	0.1181818	161.3649	0.0961039	187.7569	0.1350649	172.0539	0.4025974	133.3812	0.4103896	202.98	0.01818182	136.3286	0.1584416	188.7277	0.2064935	204.5019	0.02597403	187.8783	0.1298701	172.4829	0.3844156	163.9662	0.07922078	172.1657	0.0987013	177.675	0.1012987	184.2101	0.07922078	192.9914	0.112987	199.3331	0.1207792	175.3484	0.05324675	181.7856	0.4181818	176.8322	0.3532467	190.6441	0.1493506	177.3849	0.3311688	174.8964	0.3896104	153.8377	0.2337662	218.5495	0.04805195	188.1602	0.2246753	238.0801	0.2714286	238.4403	0.2402597	241.7451	0.1649351	243.0962	0.1532468	202.9653	0.3480519	234.5174	0.05064935	265.1167	0.2038961	187.7051	0.5246753	241.8092	0.4753247	257.9833	0.174026	251.1235	0.2961039	256.775	0.3038961
NEGATIVE	110040	108.5129	0.5675325	117.4755	0.6779221	139.2841	0.4025974	117.4363	0.5064935	142.9742	0.5649351	105.2982	0.3558442	109.0118	0.4558442	136.8813	0.7155844	144.138	0.3116883	127.4698	0.7974026	138.6497	0.6584415	120.3221	0.8207792	177.1904	0.2662338	170.7587	0.4233766	147.1	0.1506494	179.8807	0.1701299	126.3226	0.3532467	187.9605	0.2207792	180.7278	0.2077922	146.3839	0.7376623	174.5921	0.3350649	154.4485	0.2168831	161.9671	0.2116883	151.4911	0.5454546	153.644	0.6337662	172.4493	0.4363636	180.8925	0.3779221	120.2419	0.8324676	183.7617	0.3766234	170.717	0.4922078	158.0247	0.6805195	188.2739	0.1376623	175.8047	0.3701299	150.1	0.3207792	193.249	0.2987013	178.5405	0.3896104	212.716	0.6454545	233.0053	0.3077922	245.4852	0.1311688	243.8491	0.1441558	201.1164	0.3766234	223.1387	0.125974	257.3148	0.3038961	186.8236	0.5389611	218.8578	0.7	248.2022	0.2714286	251.01	0.2974026	288.8282	0.05064935
NEGATIVE	110224	117.3833	0.3233766	150.4024	0.04545455	111.5891	0.9025974	114.0898	0.5922078	155.7966	0.2922078	96.02715	0.6311688	118.4395	0.2038961	138.8852	0.6831169	136.241	0.4805195	168.6605	0.07272727	130.8339	0.7792208	124.4987	0.7818182	161.5698	0.5454546	156.8821	0.6545454	135.463	0.3571429	167.6396	0.3909091	134.0574	0.1974026	151.1679	0.7519481	162.3565	0.5194805	166.0673	0.4662338	169.5847	0.4298701	119.95	0.7636364	148.9126	0.4909091	141.9176	0.6987013	147.7554	0.7	178.4424	0.3064935	181.0028	0.3727273	159.9147	0.2246753	179.0665	0.4675325	170.8917	0.4896104	162.5505	0.6272727	161.7129	0.6207792	171.6943	0.4493507	118.4273	0.8051948	186.8861	0.4207792	177.7892	0.3987013	233.8588	0.325974	226.3231	0.3935065	225.2099	0.3961039	228.8632	0.3090909	209.0465	0.2597403	187.1471	0.6298701	236.4925	0.5428572	230.8595	0.05974026	281.8974	0.07402597	259.0153	0.1584416	252.3936	0.2675325	236.4915	0.5194805
NEGATIVE	110343	82.53609	0.9974026	101.6222	0.9272727	112.5123	0.887013	87.53391	0.9831169	115.8134	0.9467533	77.31297	0.9792208	92.87222	0.8363636	121.4671	0.9155844	106.5354	0.9662338	125.4902	0.8285714	108.8336	0.9922078	113.1199	0.9246753	121.6933	0.9753247	128.7569	0.9298701	100.5463	0.9207792	114.3343	0.9961039	82.8532	0.9948052	138.6567	0.8896104	115.7947	0.9935065	124.5904	0.9571428	129.6132	0.912987	103.0725	0.9727273	105.6609	0.9922078	125.7017	0.8714285	138.1366	0.7688312	120.1043	0.9948052	130.8513	0.9610389	118.6749	0.848052	146.7569	0.8337662	138.0134	0.8636364	140.7035	0.8246753	126.0948	0.9506493	129.0474	0.9441559	103.8517	0.9649351	135.4486	0.9675325	124.2185	0.9844156	167.003	0.9688312	162.0662	0.9896104	168.8135	0.9272727	158.3685	0.987013	154.9518	0.8779221	150.0159	0.9155844	179.2827	0.9493507	131.5949	0.9857143	182.2036	0.9350649	155.8442	0.9948052	184.9079	0.887013	166.2246	0.9896104
