TargetID	ProbeID	HSS 106.AVG_Signal	HSS 106.Detection Pval	HSS 107.AVG_Signal	HSS 107.Detection Pval	HSS 108.AVG_Signal	HSS 108.Detection Pval	HSS 109.AVG_Signal	HSS 109.Detection Pval	HSS 110.AVG_Signal	HSS 110.Detection Pval	HSS 111.AVG_Signal	HSS 111.Detection Pval	HSS 112.AVG_Signal	HSS 112.Detection Pval	HSS 113.AVG_Signal	HSS 113.Detection Pval	HSS 114.AVG_Signal	HSS 114.Detection Pval	HSS 115.AVG_Signal	HSS 115.Detection Pval	HSS 116.AVG_Signal	HSS 116.Detection Pval	HSS 117.AVG_Signal	HSS 117.Detection Pval	HSS 118.AVG_Signal	HSS 118.Detection Pval	HSS 119.AVG_Signal	HSS 119.Detection Pval	HSS 120.AVG_Signal	HSS 120.Detection Pval	HSS 121.AVG_Signal	HSS 121.Detection Pval	HSS 122.AVG_Signal	HSS 122.Detection Pval	HSS 123.AVG_Signal	HSS 123.Detection Pval	HSS 125.AVG_Signal	HSS 125.Detection Pval	HSS 126.AVG_Signal	HSS 126.Detection Pval	HSS 127.AVG_Signal	HSS 127.Detection Pval	HSS 128.AVG_Signal	HSS 128.Detection Pval	HSS 129.AVG_Signal	HSS 129.Detection Pval	HSS 131.AVG_Signal	HSS 131.Detection Pval	HSS 132.AVG_Signal	HSS 132.Detection Pval	HSS 133.AVG_Signal	HSS 133.Detection Pval	HSS 134.AVG_Signal	HSS 134.Detection Pval	HSS 135.AVG_Signal	HSS 135.Detection Pval	HSS 136.AVG_Signal	HSS 136.Detection Pval	HSS 137.AVG_Signal	HSS 137.Detection Pval	HSS 138.AVG_Signal	HSS 138.Detection Pval	HSS 139.AVG_Signal	HSS 139.Detection Pval	HSS 140.AVG_Signal	HSS 140.Detection Pval	HSS 141.AVG_Signal	HSS 141.Detection Pval	HSS 142.AVG_Signal	HSS 142.Detection Pval	HSS 143.AVG_Signal	HSS 143.Detection Pval	HSS 144.AVG_Signal	HSS 144.Detection Pval	HSS 145.AVG_Signal	HSS 145.Detection Pval	HSS 146.AVG_Signal	HSS 146.Detection Pval	HSS 147.AVG_Signal	HSS 147.Detection Pval	HSS 148.AVG_Signal	HSS 148.Detection Pval	HSS 149.AVG_Signal	HSS 149.Detection Pval	HSS 150.AVG_Signal	HSS 150.Detection Pval	HSS 151.AVG_Signal	HSS 151.Detection Pval	HSS 152.AVG_Signal	HSS 152.Detection Pval	HSS 153.AVG_Signal	HSS 153.Detection Pval	HSS 154.AVG_Signal	HSS 154.Detection Pval	HSS 155.AVG_Signal	HSS 155.Detection Pval
NEGATIVE	2750687	77.88374	0.9298701	88.61683	0.8584415	98.98843	0.8623376	106.3361	0.9337662	98.98299	0.8545455	132.956	0.3077922	97.35161	0.7103896	107.9509	0.7324675	104.0531	0.774026	88.76605	0.9779221	117.8996	0.6974026	87.13679	0.7337663	147.9591	0.2545455	143.1177	0.3714286	130.1844	0.635065	110.4458	0.7545455	110.429	0.8961039	114.8177	0.7883117	117.1252	0.8181818	109.7571	0.7909091	120.185	0.6896104	124.3278	0.5948052	123.6822	0.6415585	88.49102	0.9545454	121.9425	0.6415585	105.925	0.7805195	101.9521	0.6974026	113.1537	0.6454545	103.1646	0.7844156	102.2991	0.7467533	97.13527	0.8454546	118.9444	0.4311688	99.33031	0.7480519	108.7032	0.4415585	110.8835	0.7207792	105.4659	0.7649351	90.56122	0.4181818	112.2153	0.5454546	84.95666	0.7051948	103.1789	0.8207792	92.46968	0.8597403	90.92479	0.8103896	112.1825	0.4350649	99.42715	0.6181818	104.5161	0.7896104	125.6674	0.1194805	107.7266	0.3636364	98.76006	0.3974026
NEGATIVE	2760619	87.45929	0.6818182	99.55669	0.5597402	104.8114	0.7584416	133.0668	0.5	125.5619	0.2506494	108.5369	0.8571429	87.37009	0.9103896	111.7856	0.635065	113.5456	0.5285714	106.5023	0.738961	125.9811	0.5324675	82.88367	0.8441558	133.3339	0.5909091	125.4135	0.7701299	134.2036	0.5194805	128.52	0.287013	152.9949	0.06753246	119.6503	0.6935065	125.0007	0.648052	120.8069	0.5311688	138.225	0.2571429	136.7949	0.2662338	143.1976	0.1922078	106.3716	0.5220779	126.1335	0.5311688	119.655	0.4428571	116.0122	0.2675325	113.5624	0.6337662	112.4461	0.5662338	114.5978	0.4194805	107.1363	0.6207792	116.7309	0.4961039	108.7151	0.4636364	102.7862	0.6233766	112.211	0.6935065	109.6434	0.6584415	86.69906	0.5896104	105.1908	0.7662337	85.24021	0.6844156	93.04195	0.9688312	88.68995	0.925974	96.0442	0.6168831	101.8697	0.7597402	106.0266	0.3727273	117.8241	0.3831169	115.6662	0.3402597	105.2833	0.4545455	105.8107	0.1948052
NEGATIVE	2760707	95.00331	0.3844156	88.20579	0.864935	113.8842	0.5311688	136.5373	0.3961039	130.2499	0.1675325	115.8481	0.7337663	111.0011	0.3	116.717	0.5142857	134.0078	0.07402597	119.2425	0.4116883	129.6375	0.4467532	86.46046	0.7467533	146.2465	0.2792208	126.1706	0.7584416	140.8533	0.3597403	122.8489	0.4506494	133.1065	0.4688312	124.347	0.5623376	127.2782	0.6194805	117.2481	0.6402597	133.573	0.3636364	122.8684	0.6337662	127.408	0.5649351	109.7511	0.3922078	135.5537	0.287013	122.4778	0.3727273	104.8963	0.6051948	116.2183	0.5532467	112.6713	0.5545455	105.7533	0.6753247	133.9579	0.02857143	126.8518	0.2064935	117.6184	0.1753247	110.8836	0.361039	121.5479	0.4311688	111.4522	0.6233766	100.4664	0.138961	112.7953	0.5285714	90.43478	0.4688312	112.5269	0.5324675	106.3792	0.3298701	90.60263	0.8246753	103.6687	0.6948052	94.41612	0.7883117	135.8433	0.04805195	105.2536	0.7077922	123.3242	0.05064935	88.34167	0.7883117
NEGATIVE	2810020	84.28194	0.7675325	104.1376	0.4012987	105.5075	0.7402598	129.4503	0.5779221	109.8885	0.651948	110.4783	0.8246753	99.845	0.635065	110.4402	0.6688312	119.4198	0.3428572	106.6206	0.7337663	116.6817	0.7207792	96.74847	0.4324675	133.4982	0.5857143	140.6956	0.4350649	138.4904	0.4155844	116.0287	0.6220779	140.4589	0.2714286	129.3749	0.4311688	122.0376	0.7012987	124.0856	0.4402598	132.6025	0.3961039	118.4387	0.7181818	138.3064	0.2935065	128.5852	0.04545455	138.917	0.2194805	96.51427	0.938961	111.5307	0.3883117	110.6709	0.7	107.0043	0.7012987	116.1379	0.3532467	112.6977	0.4324675	105.6934	0.8025974	107.8581	0.4974026	91.20302	0.9051948	109.9463	0.7376623	117.0572	0.4636364	94.54259	0.2701299	107.3722	0.7090909	90.12067	0.4831169	106.8568	0.7233766	94.82766	0.7948052	96.8721	0.587013	103.8162	0.6922078	95.90677	0.7441558	103.3998	0.8116883	98.04962	0.8818182	99.47433	0.674026	101.8265	0.2909091
NEGATIVE	2810424	99.79533	0.2233766	95.03223	0.7064935	109.3738	0.6493506	134.5914	0.4506494	114.541	0.5220779	132.4976	0.3285714	101.7635	0.5727273	116.4811	0.5194805	119.5394	0.3363636	121.8948	0.3376623	126.8303	0.5194805	93.80833	0.5389611	136.1631	0.5168831	149.5818	0.2220779	142.1491	0.3441558	136.0548	0.1272727	153.5588	0.05974026	140.0881	0.1753247	130.0508	0.5454546	120.6556	0.5402597	131.6829	0.4207792	126.7427	0.5376623	132.9844	0.412987	111.5523	0.3350649	120.0383	0.6857143	116.5835	0.5298702	104.3496	0.6207792	118.312	0.4987013	127.14	0.1597403	118.8043	0.274026	116.3187	0.3155844	132.9315	0.0987013	89.9109	0.9376624	105.6771	0.5337662	123.2225	0.3935065	116.3633	0.4857143	77.09425	0.9103896	112.2285	0.5441558	76.09147	0.9649351	116.6059	0.3922078	103.277	0.4467532	92.88535	0.7532467	118.9967	0.2402597	92.30776	0.8506494	105.9924	0.7545455	119.0346	0.2441558	105.8617	0.4324675	98.78156	0.3961039
NEGATIVE	2810435	84.91886	0.7571428	114.7271	0.1428571	120.6595	0.3376623	138.4044	0.3467532	116.365	0.4727273	132.874	0.3103896	102.5466	0.5428572	122.699	0.3571429	116.633	0.4441558	115.9202	0.5	117.0964	0.7155844	87.2289	0.7324675	147.6667	0.2597403	145.8687	0.2987013	145.3082	0.2714286	122.538	0.4571429	130.8477	0.5233766	135.0496	0.2818182	154.0548	0.06883117	128.9135	0.3	124.1062	0.5987013	139.3044	0.2103896	138.632	0.2844156	114.9383	0.225974	140.4489	0.1857143	113.9639	0.5948052	105.8198	0.5818182	116.5674	0.5428572	121.0309	0.3116883	110.96	0.5298702	113.9659	0.3883117	125.5482	0.2402597	108.4706	0.4779221	122.2932	0.1	117.2322	0.5467532	104.3903	0.7909091	93.33105	0.3064935	140.6163	0.02857143	86.41205	0.6324675	114.7939	0.4532467	106.3302	0.3311688	118.4301	0.05844156	122.0164	0.1779221	107.3705	0.325974	113.4067	0.5324675	120.8218	0.2103896	102.3434	0.5649351	99.87673	0.3545454
NEGATIVE	2850156	79.42209	0.8896104	97.09059	0.6558442	124.8121	0.2454545	119.5559	0.7805195	121.4933	0.3415585	122.6561	0.5818182	111.8249	0.2792208	110.7821	0.6584415	113.5545	0.5272727	125.0773	0.2532468	118.2511	0.6896104	84.15598	0.8103896	141.3866	0.3792208	140.5667	0.4402598	132.1976	0.5844156	139.98	0.08051948	130.2274	0.5402597	118.9182	0.7064935	118.9267	0.7688312	109.7073	0.7922078	133.5727	0.3649351	131.2027	0.4155844	139.9599	0.2597403	100.8382	0.6987013	124.9275	0.5519481	140.332	0.05454545	113.6327	0.325974	124.1983	0.3155844	123.0976	0.2558441	97.78542	0.8506494	124.7854	0.1246753	109.1798	0.7116883	104.931	0.6077922	104.963	0.5558441	121.4133	0.4350649	122.473	0.3012987	108.2961	0.02727273	121.8771	0.2779221	83.98737	0.7376623	102.133	0.8402597	113.0797	0.1558442	102.6367	0.3688312	91.04861	0.9714286	109.4643	0.2467532	114.5065	0.4961039	111.0784	0.4922078	103.1164	0.5441558	96.27037	0.5181818
NEGATIVE	2850369	102.8613	0.1493506	91.06768	0.8	119.8339	0.3571429	130.8313	0.548052	107.0764	0.7103896	129.4259	0.4090909	109.417	0.338961	114.5415	0.5571429	111.3968	0.6	105.7935	0.7558442	129.4168	0.4545455	78.89626	0.9272727	149.7381	0.2220779	139.3412	0.4714286	126.9438	0.7	112.1952	0.712987	121.7799	0.7207792	119.3134	0.6961039	128.598	0.5831169	107.2644	0.851948	116.1483	0.7701299	130.5576	0.4428571	108.2968	0.9233766	98.37032	0.7675325	124.3622	0.5649351	106.9044	0.7662337	100.8515	0.7194805	109.1949	0.7350649	104.8245	0.7493507	100.5036	0.8	95.23492	0.887013	114.7909	0.5558441	111.1063	0.3675325	107.4443	0.4727273	117.2225	0.548052	113.8988	0.548052	85.79984	0.6220779	125.724	0.1831169	79.70231	0.8818182	115.0529	0.4376623	109.7732	0.2207792	96.78574	0.5935065	110.9831	0.4714286	97.1468	0.6961039	128.2437	0.1272727	122.0682	0.1857143	95.751	0.8038961	106.1348	0.1818182
NEGATIVE	2900131	93.75079	0.4506494	98.0074	0.6311688	107.3036	0.6922078	135.3183	0.4337662	117.0038	0.4545455	121.4065	0.6168831	117.0552	0.161039	129.1573	0.2142857	106.1115	0.7324675	105.956	0.7480519	116.562	0.7233766	79.35277	0.9155844	137.1963	0.4935065	134.0239	0.6207792	129.332	0.6558442	108.36	0.7831169	127.8383	0.6	121.7744	0.6246753	127.2922	0.6181818	117.0829	0.6454545	126.5984	0.5363637	126.9376	0.5324675	134.5025	0.3714286	98.23213	0.7701299	119.2499	0.7012987	124.9429	0.2909091	97.4702	0.8012987	118.8803	0.4818182	118.3269	0.3818182	106.1736	0.6623377	105.6191	0.6571429	120.9703	0.3623376	94.91872	0.8428571	101.9365	0.651948	126.2891	0.3064935	107.5629	0.7233766	86.73121	0.587013	112.9448	0.5207792	80.94475	0.8506494	108.4772	0.6688312	99.20145	0.6116883	97.88025	0.5597402	121.6312	0.1857143	87.88728	0.9467533	108.3371	0.6831169	104.615	0.7285714	101.752	0.5857143	96.15269	0.5233766
NEGATIVE	2900273	97.7182	0.2896104	107.2453	0.3116883	132.909	0.0987013	134.3496	0.4597403	127.0937	0.2246753	142.3124	0.1402597	104.1411	0.4909091	121.2431	0.3818182	126.8383	0.1792208	113.0765	0.5792208	148.4565	0.0948052	108.0723	0.1064935	141.6667	0.374026	145.1828	0.3155844	134.2094	0.5168831	131.9792	0.2155844	136.9575	0.3558442	133.8255	0.3103896	114.7735	0.8532467	125.8333	0.3909091	128.8662	0.487013	147.8711	0.08961039	124.5855	0.6285715	104.8135	0.587013	130.8397	0.4116883	118.6061	0.4727273	117.9775	0.2246753	124.5455	0.3025974	117.0333	0.4233766	122.396	0.187013	119.6487	0.2220779	117.12	0.4844156	110.7843	0.3818182	113.0194	0.2805195	134.525	0.125974	123.9368	0.261039	92.36629	0.3402597	111.6146	0.5636364	88.8699	0.5350649	111.0087	0.574026	105.1987	0.3623376	103.1832	0.3493507	101.5534	0.7701299	106.6825	0.3454545	122.7925	0.2454545	130.2645	0.07532468	115.2966	0.1467533	106.0186	0.1857143
NEGATIVE	2900484	112.5715	0.02857143	116.6652	0.1025974	122.2157	0.2896104	153.5839	0.1025974	125.5629	0.2493507	146.0604	0.09350649	103.364	0.5194805	146.9651	0.03506494	112.9179	0.5467532	128.2641	0.1909091	164.4847	0.01168831	98.25069	0.3766234	165.3593	0.05454545	162.0366	0.07012987	159.6316	0.06753246	122.3995	0.4623377	134.2662	0.4272727	135.7794	0.2649351	161.6576	0.03896104	120.1312	0.5545455	152.2203	0.07012987	148.2649	0.08571429	142.1262	0.2077922	114.2959	0.2467532	148.5352	0.08571429	130.0324	0.1636364	122.3333	0.1363636	139.4978	0.05714286	118.7549	0.3727273	127.2028	0.1025974	114.1033	0.3818182	129.3235	0.1480519	112.505	0.3090909	113.087	0.2779221	126.1646	0.3116883	128.454	0.1688312	101.669	0.1051948	112.0151	0.5532467	97.92804	0.1922078	113.9371	0.4844156	128.6606	0.01298701	118.6127	0.05584415	112.9134	0.4155844	105.4904	0.4	132.2052	0.07792208	121.9104	0.1896104	101.6727	0.5896104	100.6056	0.325974
NEGATIVE	2900575	82.84795	0.8077922	86.5649	0.8974026	93.2428	0.9480519	109.3854	0.8922078	97.42023	0.8805195	106.1135	0.9	84.08101	0.9493507	102.7185	0.8272727	89.589	0.9714286	93.05542	0.9493507	101.5558	0.9402598	80.41087	0.8896104	105.3381	0.9857143	114.9037	0.9298701	113.9427	0.9012987	105.3731	0.8376623	109.4904	0.9064935	108.6173	0.8792208	114.5069	0.8545455	109.47	0.8012987	103.2866	0.9545454	100.2035	0.9792208	102.761	0.9714286	87.81435	0.9623377	109.4257	0.864935	91.33612	0.9909091	89.94507	0.9441559	97.67006	0.9402598	97.8279	0.8922078	98.46799	0.8376623	89.36646	0.9766234	93.96131	0.9688312	90.84444	0.9181818	88.2727	0.9584416	92.00942	0.9935065	94.06149	0.9532468	70.27372	0.9935065	99.77779	0.8883117	81.11493	0.8428571	102.1485	0.8389611	94.98608	0.787013	84.37209	0.9441559	91.61696	0.9636363	89.35406	0.9142857	107.143	0.7207792	94.74422	0.9337662	97.39866	0.7636364	84.81389	0.887013
NEGATIVE	2900767	94.76666	0.3948052	90.58714	0.8116883	107.0289	0.6948052	134.1344	0.4688312	113.2097	0.5766234	107.682	0.874026	108.498	0.361039	98.85835	0.8857143	110.0935	0.6402597	109.1399	0.6662338	111.4246	0.8168831	82.99057	0.8402597	132.8473	0.6103896	133.2551	0.6376624	138.9505	0.3987013	103.473	0.8779221	142.0575	0.225974	120.2318	0.674026	121.6643	0.712987	112.6173	0.7168831	116.38	0.7675325	114.9429	0.7974026	132.1582	0.4415585	112.3615	0.3025974	121.5058	0.6571429	121.9324	0.3883117	99.5101	0.7493507	126.5741	0.261039	123.2579	0.2493507	98.93783	0.825974	105.5667	0.6597403	108.4482	0.7272727	97.82076	0.7909091	108.1252	0.4571429	109.7376	0.7441558	103.4835	0.812987	77.01456	0.9142857	108.4856	0.674026	83.53082	0.7532467	108.0877	0.6844156	90.24596	0.9051948	116.5764	0.07142857	102.2337	0.7480519	117.0343	0.1103896	116.8441	0.412987	109.4572	0.5649351	91.56226	0.9103896	89.61956	0.7415584
NEGATIVE	2940241	106.7238	0.08051948	105.3125	0.3727273	110.1663	0.625974	154.529	0.09220779	110.7947	0.6285715	147.918	0.07792208	96.08722	0.7402598	108.8069	0.712987	111.6495	0.5844156	119.9887	0.387013	136.3469	0.2896104	104.1645	0.187013	134.6433	0.5571429	122.3566	0.8090909	146.3817	0.2415584	118.54	0.5597402	134.0535	0.4376623	133.9935	0.3025974	127.676	0.6025974	111.5342	0.7467533	112.3072	0.8350649	125.5951	0.5675325	121.1398	0.6961039	103.3625	0.6168831	138.6611	0.2233766	112.847	0.6233766	102.8802	0.6675324	122.2868	0.3571429	122.4184	0.2688312	97.54099	0.8571429	126.4704	0.0948052	117.6818	0.4649351	110.3388	0.4025974	99.66152	0.7220779	117.2706	0.5454546	115.8418	0.4974026	81.68348	0.7909091	111.448	0.5688311	92.36945	0.3714286	117.4024	0.3636364	99.60955	0.6025974	92.95512	0.7506493	113.2501	0.4051948	107.0854	0.3376623	105.5555	0.7636364	100.5694	0.8207792	108.3257	0.3402597	95.83656	0.5454546
NEGATIVE	2940523	99.1516	0.2493507	91.76129	0.7844156	119.2301	0.374026	133.9256	0.4766234	113.753	0.5558441	133.4568	0.2961039	109.454	0.3376623	113.1408	0.6012987	111.8302	0.5792208	111.85	0.6012987	122.7183	0.6168831	87.95155	0.7155844	129.6202	0.6714286	125.3634	0.7714286	146.7423	0.2337662	131.0002	0.2311688	120.8838	0.7311688	132.9437	0.3415585	124.8215	0.6506494	148.7983	0.05324675	134.253	0.3441558	137.7836	0.238961	130.9313	0.474026	109.2284	0.4090909	122.7595	0.6142857	125.6464	0.2688312	117.7523	0.2298701	115.4095	0.587013	100.7279	0.8324676	110.1244	0.5584416	102.0092	0.7467533	128.5222	0.1688312	100.979	0.7155844	101.3247	0.6753247	121.7895	0.4220779	103.7208	0.8064935	86.11716	0.6155844	120.6853	0.3077922	84.72211	0.712987	117.15	0.3714286	98.564	0.638961	114.4186	0.0987013	99.64128	0.8194805	103.5354	0.4675325	110.4376	0.6246753	124.4921	0.1350649	101.7679	0.5831169	90.08889	0.7246753
NEGATIVE	2970035	85.68731	0.738961	96.70299	0.6675324	110.5625	0.6155844	134.1299	0.4701299	96.0351	0.9012987	130.823	0.3753247	100.6686	0.612987	113.6918	0.5883117	110.6006	0.6220779	112.2761	0.5935065	108.4307	0.8506494	111.0588	0.06493507	138.4781	0.4558442	123.6232	0.7857143	134.5713	0.5051948	132.2074	0.2077922	136.2468	0.3701299	107.7962	0.887013	124.4601	0.6558442	119.9652	0.5584416	118.5028	0.725974	126.2153	0.5506493	126.7545	0.5779221	102.6801	0.6467533	127.4916	0.4974026	103.0343	0.8428571	107.4126	0.5389611	114.0556	0.6220779	101.9142	0.8025974	127.2573	0.1012987	114.1667	0.3805195	105.7997	0.8	105.1858	0.5948052	116.186	0.2012987	115.4109	0.5961039	106.7341	0.7415584	87.83617	0.5363637	117.3352	0.4103896	81.87823	0.812987	109.7785	0.6194805	96.33646	0.7155844	100.0871	0.474026	106.807	0.6168831	113.374	0.1688312	99.93914	0.8883117	109.0219	0.5896104	104.2308	0.4961039	91.87684	0.6714286
NEGATIVE	2970438	93.04622	0.474026	99.94976	0.5467532	115.1979	0.4935065	125.3405	0.6623377	113.7267	0.5584416	138.2821	0.1987013	103.7284	0.5038961	116.8411	0.5116883	136.0392	0.06103896	123.767	0.2883117	135.0116	0.3103896	94.11475	0.525974	126.5639	0.7272727	153.5127	0.161039	142.0925	0.3454545	132.0447	0.2116883	135.2954	0.3987013	126.0516	0.5233766	133.9923	0.4376623	107.2449	0.8532467	137.1069	0.2779221	135.1134	0.3155844	125.9184	0.5948052	96.83625	0.8116883	108.0605	0.8831169	109.6616	0.7038961	107.5083	0.5363637	122.2489	0.3597403	108.8622	0.6662338	112.3967	0.4779221	109.0835	0.5532467	131.0089	0.1246753	111.8361	0.3402597	95.06039	0.825974	118.6739	0.5116883	112.5291	0.5857143	92.67213	0.3311688	112.9348	0.5220779	91.02647	0.4402598	107.9083	0.6896104	100.5118	0.5584416	88.52553	0.8883117	114.2932	0.3727273	101.8421	0.5272727	111.7375	0.5792208	111.1051	0.4896104	115.8553	0.138961	89.17545	0.7597402
NEGATIVE	2970551	97.59811	0.2922078	106.4618	0.3376623	121.4525	0.3116883	128.4713	0.6025974	114.2636	0.5415584	126.8056	0.4636364	109.5232	0.3363636	107.5152	0.7402598	109.1851	0.6597403	114.9296	0.5285714	125.6028	0.5402597	83.15751	0.8389611	112.7122	0.9376624	146.3406	0.2883117	146.4754	0.2402597	125.2089	0.3714286	148.6169	0.1181818	122.5679	0.6077922	138.7985	0.3220779	120.2524	0.5506493	112.8671	0.8285714	124.9482	0.5753247	130.2477	0.4844156	100.0856	0.7272727	114.7509	0.7805195	114.0777	0.5896104	118.1251	0.2181818	118.9856	0.4753247	116.0208	0.4571429	115.1247	0.3935065	115.6778	0.3350649	126.8628	0.2051948	112.0898	0.3311688	101.7193	0.6649351	131.2226	0.1922078	132.7087	0.1025974	80.15601	0.8298701	104.9648	0.7753247	85.07326	0.6974026	105.4321	0.7727273	112.017	0.1688312	85.01389	0.9350649	136.4743	0.03896104	104.9481	0.4246753	104.4108	0.7922078	105.6373	0.6961039	107.2642	0.3779221	96.72575	0.4909091
NEGATIVE	2970731	89.29772	0.6194805	99.5158	0.5636364	114.2792	0.5181818	136.3402	0.4077922	96.54646	0.8948052	118.6189	0.674026	100.0484	0.6285715	140.034	0.07402597	113.5789	0.5233766	104.3985	0.7779221	117.9564	0.6961039	89.81251	0.674026	136.2619	0.5116883	141.5484	0.4155844	129.2936	0.6584415	111.8009	0.7272727	143.4384	0.1948052	138.3898	0.2077922	158.4203	0.04675325	131.768	0.2337662	129.7085	0.4649351	115.6977	0.7883117	140.8015	0.2337662	123.004	0.09350649	124.2396	0.5727273	115.1023	0.5649351	121.0154	0.1584416	115.5204	0.5779221	98.82056	0.8701299	119.945	0.2350649	119.7188	0.2168831	123.7971	0.2844156	113.4056	0.2857143	110.2998	0.3818182	116.5639	0.5636364	103.7495	0.8051948	80.98941	0.8103896	125.2109	0.1974026	82.56166	0.7909091	121.0217	0.2584416	94.14482	0.8181818	95.37154	0.651948	105.9597	0.635065	92.63912	0.8415585	112.3948	0.5636364	99.71278	0.8389611	121.9257	0.05714286	99.99397	0.3480519
NEGATIVE	3060167	99.31596	0.2376623	119.1901	0.07662338	114.3241	0.5142857	161.7059	0.04935065	135.5808	0.09740259	160.9779	0.01558442	120.9828	0.1012987	148.3857	0.02857143	160.835	0.005194805	125.6537	0.2350649	132.2696	0.3623376	115.3664	0.02467532	181.1584	0.01298701	145.0116	0.3246753	171.2967	0.02727273	119.5542	0.5337662	146.826	0.1415584	133.0455	0.3402597	155.8876	0.05714286	114.1186	0.6896104	150.6934	0.08181818	149.7631	0.07012987	155.186	0.06103896	111.9319	0.3207792	144.3488	0.1337662	105.1008	0.8051948	128.382	0.05844156	116.1754	0.5584416	120.7434	0.3181818	134.9159	0.03896104	138.1703	0.01428571	134.4954	0.08701298	106.8041	0.525974	114.703	0.2441558	111.1464	0.7142857	123.5613	0.2753247	91.87535	0.3519481	102.2029	0.8441558	93.395	0.338961	127.6252	0.1207792	108.0012	0.2714286	100.006	0.4779221	125.0895	0.1311688	99.67293	0.6103896	110.2348	0.6376624	112.3618	0.4558442	126.4033	0.03376623	99.84217	0.3558442
NEGATIVE	3060193	82.68689	0.8116883	100.5772	0.5220779	118.8288	0.3896104	143.6121	0.2324675	167.146	0.003896104	148.6327	0.07272727	105.6756	0.4402598	113.7048	0.587013	123.4595	0.2350649	121.3944	0.3480519	150.023	0.08571429	86.79371	0.7402598	160.0778	0.08311688	140.0282	0.4545455	147.4258	0.2051948	142.0244	0.06493507	141.1428	0.2493507	131.3922	0.3857143	168.136	0.01818182	120.7744	0.5337662	131.6097	0.4233766	139.9867	0.1896104	131.3813	0.4649351	107.6846	0.4649351	145.6347	0.1181818	132.7059	0.1207792	117.8198	0.2272727	120.6808	0.4142857	121.6572	0.2896104	120.7829	0.2168831	119.8975	0.2116883	121.991	0.3246753	119.5438	0.1402597	118.7866	0.1532468	147.4124	0.02857143	119.6342	0.3714286	75.67863	0.9376624	145.8247	0.01818182	103.4037	0.07532468	115.1611	0.4363636	119.0147	0.07402597	106.2189	0.2480519	116.3773	0.3051948	99.50903	0.6155844	114.1499	0.5090909	118.2994	0.2649351	107.6175	0.3688312	87.97412	0.8064935
NEGATIVE	3060373	82.01046	0.8350649	94.11056	0.7324675	100.2041	0.8402597	117.1656	0.8077922	107.6143	0.7012987	121.1531	0.6233766	88.46172	0.8857143	121.9855	0.3662338	97.57425	0.8753247	115.1104	0.5246753	107.3663	0.864935	83.37528	0.8337662	118.6569	0.8636364	134.9267	0.5961039	111.762	0.9324675	105.5779	0.8337662	123.4833	0.6909091	110.0841	0.8571429	107.8898	0.9376624	107.6071	0.8415585	116.7569	0.761039	128.1351	0.5038961	114.6202	0.8194805	102.1346	0.6623377	113.5202	0.8064935	111.6425	0.648052	98.31729	0.7792208	114.4088	0.6103896	97.34474	0.8987013	100.3614	0.8077922	141.1739	0.006493506	111.2299	0.6636364	109.2609	0.448052	90.25572	0.9246753	107.0159	0.8090909	93.91902	0.9558442	77.63161	0.8987013	102.6347	0.8350649	82.15803	0.8038961	111.6028	0.5558441	92.20567	0.8662338	89.71471	0.8467532	97.16473	0.8727273	96.79167	0.7090909	104.1735	0.7935065	104.5085	0.7337663	90.10471	0.9415584	81.71127	0.9454545
NEGATIVE	3060681	82.33686	0.8246753	93.72015	0.7376623	124.042	0.2558441	126.2189	0.6493506	92.14005	0.9532468	90.29888	0.9987013	106.259	0.4181818	105.7381	0.7818182	111.9004	0.5766234	100.9129	0.8363636	139.4889	0.2207792	79.91515	0.9012987	123.0056	0.7792208	136.5853	0.5402597	135.0215	0.4948052	119.4274	0.5376623	121.4591	0.725974	111.3656	0.8389611	124.7653	0.6532468	119.7325	0.5701299	116.2465	0.7688312	125.7464	0.5649351	162.7123	0.03116883	103.1706	0.6246753	131.2107	0.4	125.3264	0.2779221	101.2525	0.712987	99.92061	0.912987	98.04402	0.8857143	93.70438	0.9402598	102.8944	0.7181818	118.4227	0.4441558	93.90472	0.8623376	94.86055	0.8285714	112.3906	0.687013	106.9284	0.7350649	85.26146	0.6467533	109.8655	0.6285715	101.8286	0.1077922	110.6487	0.587013	92.62796	0.851948	87.77629	0.9	114.9365	0.3506494	100.2965	0.5844156	105.8337	0.7571428	107.4804	0.638961	94.30473	0.848052	96.14972	0.5246753
